RTE ne pourra être tenu responsable de l'usage qui pourrait être fait des données mises à disposition, ni en cas de prévisions qui se révèleraient imprécises
DATE;FREQUENCE_RETENUE(EN Hz);
02/03/2016 11:09:50;50,0232;
02/03/2016 11:10:00;50,0227;
02/03/2016 11:10:10;50,0138;
02/03/2016 11:10:20;50,0085;
02/03/2016 11:10:30;50,0032;
02/03/2016 11:10:40;49,9917;
02/03/2016 11:10:50;49,9891;
02/03/2016 11:11:00;49,9824;
02/03/2016 11:11:10;49,9815;
02/03/2016 11:11:20;49,9736;
02/03/2016 11:11:30;49,9679;
02/03/2016 11:11:40;49,9736;
02/03/2016 11:11:50;49,9838;
02/03/2016 11:12:00;49,9872;
02/03/2016 11:12:10;49,9909;
02/03/2016 11:12:20;49,9902;
02/03/2016 11:12:30;49,9846;
02/03/2016 11:12:40;49,9839;
02/03/2016 11:12:50;49,9924;
02/03/2016 11:13:00;49,994;
02/03/2016 11:13:10;49,9957;
02/03/2016 11:13:20;50,005;
02/03/2016 11:13:30;50,0108;
02/03/2016 11:13:40;50,001;
02/03/2016 11:13:50;49,995;
02/03/2016 11:14:00;49,9944;
02/03/2016 11:14:10;49,988;
02/03/2016 11:14:20;49,9862;
02/03/2016 11:14:30;49,9879;
02/03/2016 11:14:40;49,9993;
02/03/2016 11:14:50;50,0042;
02/03/2016 11:15:00;50,0068;
02/03/2016 11:15:10;50,0084;
02/03/2016 11:15:20;50,0084;
02/03/2016 11:15:30;50,0082;
02/03/2016 11:15:40;49,9811;
02/03/2016 11:15:50;49,9721;
02/03/2016 11:16:00;49,9924;
02/03/2016 11:16:10;49,9984;
02/03/2016 11:16:20;50,0119;
02/03/2016 11:16:30;50,0001;
02/03/2016 11:16:40;49,9897;
02/03/2016 11:16:50;49,9962;
02/03/2016 11:17:00;50,0129;
02/03/2016 11:17:10;50,0159;
02/03/2016 11:17:20;50,0013;
02/03/2016 11:17:30;49,9929;
02/03/2016 11:17:40;49,9911;
02/03/2016 11:17:50;49,9883;
02/03/2016 11:18:00;49,9955;
02/03/2016 11:18:10;49,9893;
02/03/2016 11:18:20;49,9849;
02/03/2016 11:18:30;49,9817;
02/03/2016 11:18:40;49,9814;
02/03/2016 11:18:50;49,9883;
02/03/2016 11:19:00;49,9802;
02/03/2016 11:19:10;49,9819;
02/03/2016 11:19:20;49,9862;
02/03/2016 11:19:30;49,9905;
02/03/2016 11:19:40;49,9906;
02/03/2016 11:19:50;50,0015;
02/03/2016 11:20:00;50,0041;
02/03/2016 11:20:10;50,0042;
02/03/2016 11:20:20;50,002;
02/03/2016 11:20:30;50,0015;
02/03/2016 11:20:40;50,001;
02/03/2016 11:20:50;50,0069;
02/03/2016 11:21:00;50,0176;
02/03/2016 11:21:10;50,0119;
02/03/2016 11:21:20;50,0005;
02/03/2016 11:21:30;50,0064;
02/03/2016 11:21:40;50,012;
02/03/2016 11:21:50;50,0124;
02/03/2016 11:22:00;50,0122;
02/03/2016 11:22:10;50,013;
02/03/2016 11:22:20;50,0069;
02/03/2016 11:22:30;50,0076;
02/03/2016 11:22:40;50,016;
02/03/2016 11:22:50;50,0139;
02/03/2016 11:23:00;50,0194;
02/03/2016 11:23:10;50,0177;
02/03/2016 11:23:20;50,0178;
02/03/2016 11:23:30;50,0273;
02/03/2016 11:23:40;50,0218;
02/03/2016 11:23:50;50,0248;
02/03/2016 11:24:00;50,0205;
02/03/2016 11:24:10;50,024;
02/03/2016 11:24:20;50,0127;
02/03/2016 11:24:30;50,0087;
02/03/2016 11:24:40;50,0045;
02/03/2016 11:24:50;50,0112;
02/03/2016 11:25:00;50,011;
02/03/2016 11:25:10;50,0086;
02/03/2016 11:25:20;50,0044;
02/03/2016 11:25:30;50,003;
02/03/2016 11:25:40;49,9998;
02/03/2016 11:25:50;50,0045;
02/03/2016 11:26:00;50,0224;
02/03/2016 11:26:10;50,0227;
02/03/2016 11:26:20;50,0101;
02/03/2016 11:26:30;50,01;
02/03/2016 11:26:40;50,0018;
02/03/2016 11:26:50;50,0046;
02/03/2016 11:27:00;50,0041;
02/03/2016 11:27:10;49,9962;
02/03/2016 11:27:20;50,0016;
02/03/2016 11:27:30;50,0092;
02/03/2016 11:27:40;50,0158;
02/03/2016 11:27:50;50,0159;
02/03/2016 11:28:00;50,0142;
02/03/2016 11:28:10;50,0121;
02/03/2016 11:28:20;50,0193;
02/03/2016 11:28:30;50,0195;
02/03/2016 11:28:40;50,0159;
02/03/2016 11:28:50;50,0156;
02/03/2016 11:29:00;50,0205;
02/03/2016 11:29:10;50,0183;
02/03/2016 11:29:20;50,0219;
02/03/2016 11:29:30;50,0137;
02/03/2016 11:29:40;50,004;
02/03/2016 11:29:50;50,0036;
02/03/2016 11:30:00;50,0104;
02/03/2016 11:30:10;50,0088;
02/03/2016 11:30:20;50,0098;
02/03/2016 11:30:30;50,0111;
02/03/2016 11:30:40;50,0227;
02/03/2016 11:30:50;49,9909;
02/03/2016 11:31:00;49,9916;
02/03/2016 11:31:10;49,9925;
02/03/2016 11:31:20;49,9898;
02/03/2016 11:31:30;49,9846;
02/03/2016 11:31:40;49,9948;
02/03/2016 11:31:50;49,9919;
02/03/2016 11:32:00;49,9887;
02/03/2016 11:32:10;49,9858;
02/03/2016 11:32:20;49,9772;
02/03/2016 11:32:30;49,9704;
02/03/2016 11:32:40;49,9694;
02/03/2016 11:32:50;49,9817;
02/03/2016 11:33:00;49,9901;
02/03/2016 11:33:10;49,9873;
02/03/2016 11:33:20;49,9855;
02/03/2016 11:33:30;49,9824;
02/03/2016 11:33:40;49,9781;
02/03/2016 11:33:50;49,982;
02/03/2016 11:34:00;49,9876;
02/03/2016 11:34:10;49,9916;
02/03/2016 11:34:20;49,9867;
02/03/2016 11:34:30;49,9808;
02/03/2016 11:34:40;49,9766;
02/03/2016 11:34:50;49,9801;
02/03/2016 11:35:00;49,9831;
02/03/2016 11:35:10;49,9875;
02/03/2016 11:35:20;49,991;
02/03/2016 11:35:30;49,9851;
02/03/2016 11:35:40;49,9859;
02/03/2016 11:35:50;49,9971;
02/03/2016 11:36:00;50,0055;
02/03/2016 11:36:10;50,0039;
02/03/2016 11:36:20;49,9981;
02/03/2016 11:36:30;49,9933;
02/03/2016 11:36:40;49,9834;
02/03/2016 11:36:50;49,987;
02/03/2016 11:37:00;49,991;
02/03/2016 11:37:10;49,9909;
02/03/2016 11:37:20;49,9901;
02/03/2016 11:37:30;50,0016;
02/03/2016 11:37:40;49,9931;
02/03/2016 11:37:50;49,9963;
02/03/2016 11:38:00;49,9975;
02/03/2016 11:38:10;49,994;
02/03/2016 11:38:20;49,9986;
02/03/2016 11:38:30;49,9926;
02/03/2016 11:38:40;49,9912;
02/03/2016 11:38:50;49,9961;
02/03/2016 11:39:00;49,9982;
02/03/2016 11:39:10;49,9958;
02/03/2016 11:39:20;49,9951;
02/03/2016 11:39:30;49,9844;
02/03/2016 11:39:40;49,9819;
02/03/2016 11:39:50;49,9856;
02/03/2016 11:40:00;49,9969;
02/03/2016 11:40:10;50,0038;
02/03/2016 11:40:20;49,9994;
02/03/2016 11:40:30;49,9875;
02/03/2016 11:40:40;49,9821;
02/03/2016 11:40:50;49,9851;
02/03/2016 11:41:00;49,9947;
02/03/2016 11:41:10;49,9952;
02/03/2016 11:41:20;50,005;
02/03/2016 11:41:30;50,0003;
02/03/2016 11:41:40;49,999;
02/03/2016 11:41:50;50,0002;
02/03/2016 11:42:00;50,0067;
02/03/2016 11:42:10;49,9995;
02/03/2016 11:42:20;49,9848;
02/03/2016 11:42:30;49,9802;
02/03/2016 11:42:40;49,9797;
02/03/2016 11:42:50;49,9762;
02/03/2016 11:43:00;49,9891;
02/03/2016 11:43:10;49,9955;
02/03/2016 11:43:20;49,9906;
02/03/2016 11:43:30;49,9702;
02/03/2016 11:43:40;49,9824;
02/03/2016 11:43:50;49,9825;
02/03/2016 11:44:00;49,9881;
02/03/2016 11:44:10;49,9887;
02/03/2016 11:44:20;49,9831;
02/03/2016 11:44:30;49,9901;
02/03/2016 11:44:40;49,9918;
02/03/2016 11:44:50;49,9851;
02/03/2016 11:45:00;49,9885;
02/03/2016 11:45:10;49,9901;
02/03/2016 11:45:20;49,9901;
02/03/2016 11:45:30;49,9907;
02/03/2016 11:45:40;49,9894;
02/03/2016 11:45:50;49,9757;
02/03/2016 11:46:00;49,991;
02/03/2016 11:46:10;49,9947;
02/03/2016 11:46:20;49,9949;
02/03/2016 11:46:30;49,9797;
02/03/2016 11:46:40;49,9724;
02/03/2016 11:46:50;49,9769;
02/03/2016 11:47:00;49,983;
02/03/2016 11:47:10;49,9861;
02/03/2016 11:47:20;49,9738;
02/03/2016 11:47:30;49,9757;
02/03/2016 11:47:40;49,9801;
02/03/2016 11:47:50;49,9876;
02/03/2016 11:48:00;49,9906;
02/03/2016 11:48:10;49,9966;
02/03/2016 11:48:20;49,9897;
02/03/2016 11:48:30;49,9746;
02/03/2016 11:48:40;49,9769;
02/03/2016 11:48:50;49,9808;
02/03/2016 11:49:00;49,9787;
02/03/2016 11:49:10;49,9839;
02/03/2016 11:49:20;49,9829;
02/03/2016 11:49:30;49,9844;
02/03/2016 11:49:40;49,9865;
02/03/2016 11:49:50;49,9928;
02/03/2016 11:50:00;50,0064;
02/03/2016 11:50:10;49,9963;
02/03/2016 11:50:20;49,9852;
02/03/2016 11:50:30;49,9831;
02/03/2016 11:50:40;49,9727;
02/03/2016 11:50:50;49,9756;
02/03/2016 11:51:00;49,9894;
02/03/2016 11:51:10;50,002;
02/03/2016 11:51:20;50,0035;
02/03/2016 11:51:30;50,0029;
02/03/2016 11:51:40;50,0062;
02/03/2016 11:51:50;50,0156;
02/03/2016 11:52:00;50,0082;
02/03/2016 11:52:10;49,9949;
02/03/2016 11:52:20;49,9879;
02/03/2016 11:52:30;49,9963;
02/03/2016 11:52:40;50,0062;
02/03/2016 11:52:50;50,0086;
02/03/2016 11:53:00;50,0131;
02/03/2016 11:53:10;50,0107;
02/03/2016 11:53:20;50,0107;
02/03/2016 11:53:30;50,0096;
02/03/2016 11:53:40;50,0175;
02/03/2016 11:53:50;50,0067;
02/03/2016 11:54:00;50,0172;
02/03/2016 11:54:10;50,0232;
02/03/2016 11:54:20;50,0232;
02/03/2016 11:54:30;50,0258;
02/03/2016 11:54:40;50,0291;
02/03/2016 11:54:50;50,0291;
02/03/2016 11:55:00;50,0285;
02/03/2016 11:55:10;50,0237;
02/03/2016 11:55:20;50,027;
02/03/2016 11:55:30;50,021;
02/03/2016 11:55:40;50,0074;
02/03/2016 11:55:50;50,0034;
02/03/2016 11:56:00;50,0085;
02/03/2016 11:56:10;50,0131;
02/03/2016 11:56:20;50,0215;
02/03/2016 11:56:30;50,0265;
02/03/2016 11:56:40;50,0228;
02/03/2016 11:56:50;50,021;
02/03/2016 11:57:00;50,0208;
02/03/2016 11:57:10;50,0183;
02/03/2016 11:57:20;50,0139;
02/03/2016 11:57:30;50,0129;
02/03/2016 11:57:40;50,0105;
02/03/2016 11:57:50;50,0173;
02/03/2016 11:58:00;50,0132;
02/03/2016 11:58:10;50,0036;
02/03/2016 11:58:20;50,011;
02/03/2016 11:58:30;50,0062;
02/03/2016 11:58:40;50,0046;
02/03/2016 11:58:50;50,0074;
02/03/2016 11:59:00;50,013;
02/03/2016 11:59:10;50,0212;
02/03/2016 11:59:20;50,016;
02/03/2016 11:59:30;50,0156;
02/03/2016 11:59:40;50,0188;
02/03/2016 11:59:50;50,0135;
02/03/2016 12:00:00;50,0225;
02/03/2016 12:00:10;50,0196;
02/03/2016 12:00:20;50,0186;
02/03/2016 12:00:30;50,0133;
02/03/2016 12:00:40;49,9991;
02/03/2016 12:00:50;49,985;
02/03/2016 12:01:00;49,9857;
02/03/2016 12:01:10;49,9857;
02/03/2016 12:01:20;49,9951;
02/03/2016 12:01:30;49,986;
02/03/2016 12:01:40;49,982;
02/03/2016 12:01:50;49,9885;
02/03/2016 12:02:00;49,9939;
02/03/2016 12:02:10;49,9982;
02/03/2016 12:02:20;49,9836;
02/03/2016 12:02:30;49,9778;
02/03/2016 12:02:40;49,987;
02/03/2016 12:02:50;49,9935;
02/03/2016 12:03:00;49,9894;
02/03/2016 12:03:10;49,9874;
02/03/2016 12:03:20;49,9865;
02/03/2016 12:03:30;49,9861;
02/03/2016 12:03:40;49,985;
02/03/2016 12:03:50;49,9838;
02/03/2016 12:04:00;49,9887;
02/03/2016 12:04:10;49,9884;
02/03/2016 12:04:20;49,9906;
02/03/2016 12:04:30;50,0021;
02/03/2016 12:04:40;50,0148;
02/03/2016 12:04:50;50,0081;
02/03/2016 12:05:00;50,0036;
02/03/2016 12:05:10;49,9961;
02/03/2016 12:05:20;49,9963;
02/03/2016 12:05:30;49,9924;
02/03/2016 12:05:40;49,9803;
02/03/2016 12:05:50;49,9939;
02/03/2016 12:06:00;49,9964;
02/03/2016 12:06:10;49,9945;
02/03/2016 12:06:20;49,9996;
02/03/2016 12:06:30;49,9992;
02/03/2016 12:06:40;50,0036;
02/03/2016 12:06:50;50,0093;
02/03/2016 12:07:00;50,0156;
02/03/2016 12:07:10;50,0255;
02/03/2016 12:07:20;50,0213;
02/03/2016 12:07:30;50,0072;
02/03/2016 12:07:40;50,009;
02/03/2016 12:07:50;50,0093;
02/03/2016 12:08:00;50,0088;
02/03/2016 12:08:10;50,0032;
02/03/2016 12:08:20;49,9932;
02/03/2016 12:08:30;49,9869;
02/03/2016 12:08:40;50,0002;
02/03/2016 12:08:50;50,0061;
02/03/2016 12:09:00;50,0086;
02/03/2016 12:09:10;50,0005;
02/03/2016 12:09:20;49,9939;
02/03/2016 12:09:30;49,9957;
02/03/2016 12:09:40;50,0053;
02/03/2016 12:09:50;50,0112;
02/03/2016 12:10:00;50,0095;
02/03/2016 12:10:10;50,0069;
02/03/2016 12:10:20;50,0122;
02/03/2016 12:10:30;50,0102;
02/03/2016 12:10:40;50,0089;
02/03/2016 12:10:50;50,0166;
02/03/2016 12:11:00;50,0093;
02/03/2016 12:11:10;50,0111;
02/03/2016 12:11:20;50,0075;
02/03/2016 12:11:30;50,0059;
02/03/2016 12:11:40;50,01;
02/03/2016 12:11:50;50,0063;
02/03/2016 12:12:00;50,0073;
02/03/2016 12:12:10;50,0013;
02/03/2016 12:12:20;49,9917;
02/03/2016 12:12:30;49,9875;
02/03/2016 12:12:40;49,9929;
02/03/2016 12:12:50;50,0052;
02/03/2016 12:13:00;50,0049;
02/03/2016 12:13:10;50,0038;
02/03/2016 12:13:20;50,0043;
02/03/2016 12:13:30;49,9999;
02/03/2016 12:13:40;50,005;
02/03/2016 12:13:50;50,0096;
02/03/2016 12:14:00;50,0042;
02/03/2016 12:14:10;50,0014;
02/03/2016 12:14:20;50,0097;
02/03/2016 12:14:30;50,0212;
02/03/2016 12:14:40;50,0296;
02/03/2016 12:14:50;50,0225;
02/03/2016 12:15:00;50,0167;
02/03/2016 12:15:10;50,0229;
02/03/2016 12:15:20;50,0213;
02/03/2016 12:15:30;50,0213;
02/03/2016 12:15:40;50,0147;
02/03/2016 12:15:50;50,0009;
02/03/2016 12:16:00;50,012;
02/03/2016 12:16:10;50,0135;
02/03/2016 12:16:20;50,012;
02/03/2016 12:16:30;50,0053;
02/03/2016 12:16:40;49,9972;
02/03/2016 12:16:50;50,002;
02/03/2016 12:17:00;50,0143;
02/03/2016 12:17:10;50,0235;
02/03/2016 12:17:20;50,021;
02/03/2016 12:17:30;50,0183;
02/03/2016 12:17:40;50,0219;
02/03/2016 12:17:50;50,0125;
02/03/2016 12:18:00;50,016;
02/03/2016 12:18:10;50,0165;
02/03/2016 12:18:20;50,0052;
02/03/2016 12:18:30;50,0009;
02/03/2016 12:18:40;49,9996;
02/03/2016 12:18:50;50,0142;
02/03/2016 12:19:00;50,0156;
02/03/2016 12:19:10;50,0062;
02/03/2016 12:19:20;50,0157;
02/03/2016 12:19:30;50,0289;
02/03/2016 12:19:40;50,0265;
02/03/2016 12:19:50;50,0173;
02/03/2016 12:20:00;50,0192;
02/03/2016 12:20:10;50,0169;
02/03/2016 12:20:20;50,0262;
02/03/2016 12:20:30;50,0217;
02/03/2016 12:20:40;50,0188;
02/03/2016 12:20:50;50,0253;
02/03/2016 12:21:00;50,0289;
02/03/2016 12:21:10;50,0292;
02/03/2016 12:21:20;50,0271;
02/03/2016 12:21:30;50,0248;
02/03/2016 12:21:40;50,0161;
02/03/2016 12:21:50;50,0332;
02/03/2016 12:22:00;50,0297;
02/03/2016 12:22:10;50,041;
02/03/2016 12:22:20;50,0423;
02/03/2016 12:22:30;50,041;
02/03/2016 12:22:40;50,0361;
02/03/2016 12:22:50;50,0422;
02/03/2016 12:23:00;50,0437;
02/03/2016 12:23:10;50,0364;
02/03/2016 12:23:20;50,0332;
02/03/2016 12:23:30;50,025;
02/03/2016 12:23:40;50,0316;
02/03/2016 12:23:50;50,0304;
02/03/2016 12:24:00;50,0175;
02/03/2016 12:24:10;50,022;
02/03/2016 12:24:20;50,0183;
02/03/2016 12:24:30;50,0161;
02/03/2016 12:24:40;50,0211;
02/03/2016 12:24:50;50,0113;
02/03/2016 12:25:00;50,0027;
02/03/2016 12:25:10;50,0048;
02/03/2016 12:25:20;50,012;
02/03/2016 12:25:30;50,012;
02/03/2016 12:25:40;50,0111;
02/03/2016 12:25:50;50,0137;
02/03/2016 12:26:00;50,0153;
02/03/2016 12:26:10;50,0152;
02/03/2016 12:26:20;50,0238;
02/03/2016 12:26:30;50,0108;
02/03/2016 12:26:40;50,0161;
02/03/2016 12:26:50;50,0219;
02/03/2016 12:27:00;50,0201;
02/03/2016 12:27:10;50,011;
02/03/2016 12:27:20;50,0183;
02/03/2016 12:27:30;50,0144;
02/03/2016 12:27:40;50,0152;
02/03/2016 12:27:50;50,0173;
02/03/2016 12:28:00;50,0287;
02/03/2016 12:28:10;50,0268;
02/03/2016 12:28:20;50,0272;
02/03/2016 12:28:30;50,0176;
02/03/2016 12:28:40;50,0145;
02/03/2016 12:28:50;50,014;
02/03/2016 12:29:00;50,0246;
02/03/2016 12:29:10;50,0358;
02/03/2016 12:29:20;50,0322;
02/03/2016 12:29:30;50,0284;
02/03/2016 12:29:40;50,0287;
02/03/2016 12:29:50;50,0304;
02/03/2016 12:30:00;50,0266;
02/03/2016 12:30:10;50,0244;
02/03/2016 12:30:20;50,0244;
02/03/2016 12:30:30;50,0219;
02/03/2016 12:30:40;50,0106;
02/03/2016 12:30:50;49,9882;
02/03/2016 12:31:00;49,9758;
02/03/2016 12:31:10;49,9783;
02/03/2016 12:31:20;49,9918;
02/03/2016 12:31:30;49,995;
02/03/2016 12:31:40;49,9992;
02/03/2016 12:31:50;49,9999;
02/03/2016 12:32:00;50,0039;
02/03/2016 12:32:10;49,9971;
02/03/2016 12:32:20;49,9981;
02/03/2016 12:32:30;49,9921;
02/03/2016 12:32:40;49,9896;
02/03/2016 12:32:50;49,995;
02/03/2016 12:33:00;50,0006;
02/03/2016 12:33:10;49,9992;
02/03/2016 12:33:20;50,0018;
02/03/2016 12:33:30;49,9962;
02/03/2016 12:33:40;49,9897;
02/03/2016 12:33:50;49,9989;
02/03/2016 12:34:00;49,9986;
02/03/2016 12:34:10;49,994;
02/03/2016 12:34:20;50,0046;
02/03/2016 12:34:30;50,0088;
02/03/2016 12:34:40;50,0236;
02/03/2016 12:34:50;50,0199;
02/03/2016 12:35:00;50,0227;
02/03/2016 12:35:10;50,0249;
02/03/2016 12:35:20;50,0202;
02/03/2016 12:35:30;50,0184;
02/03/2016 12:35:40;50,0183;
02/03/2016 12:35:50;50,03;
02/03/2016 12:36:00;50,03;
02/03/2016 12:36:10;50,0262;
02/03/2016 12:36:20;50,03;
02/03/2016 12:36:30;50,0302;
02/03/2016 12:36:40;50,0305;
02/03/2016 12:36:50;50,0309;
02/03/2016 12:37:00;50,0282;
02/03/2016 12:37:10;50,0224;
02/03/2016 12:37:20;50,0129;
02/03/2016 12:37:30;50,0162;
02/03/2016 12:37:40;50,0105;
02/03/2016 12:37:50;50,0074;
02/03/2016 12:38:00;50,0025;
02/03/2016 12:38:10;50,0159;
02/03/2016 12:38:20;50,0187;
02/03/2016 12:38:30;50,0203;
02/03/2016 12:38:40;50,0186;
02/03/2016 12:38:50;50,0257;
02/03/2016 12:39:00;50,0244;
02/03/2016 12:39:10;50,0215;
02/03/2016 12:39:20;50,0336;
02/03/2016 12:39:30;50,0163;
02/03/2016 12:39:40;50,0155;
02/03/2016 12:39:50;50,0256;
02/03/2016 12:40:00;50,0236;
02/03/2016 12:40:10;50,0244;
02/03/2016 12:40:20;50,0197;
02/03/2016 12:40:30;50,014;
02/03/2016 12:40:40;50,0222;
02/03/2016 12:40:50;50,0216;
02/03/2016 12:41:00;50,0276;
02/03/2016 12:41:10;50,0244;
02/03/2016 12:41:20;50,0191;
02/03/2016 12:41:30;50,0228;
02/03/2016 12:41:40;50,0103;
02/03/2016 12:41:50;50,0082;
02/03/2016 12:42:00;50,0126;
02/03/2016 12:42:10;50,0158;
02/03/2016 12:42:20;50,0144;
02/03/2016 12:42:30;50,0119;
02/03/2016 12:42:40;50,0168;
02/03/2016 12:42:50;50,0237;
02/03/2016 12:43:00;50,0249;
02/03/2016 12:43:10;50,0192;
02/03/2016 12:43:20;50,0258;
02/03/2016 12:43:30;50,0251;
02/03/2016 12:43:40;50,0282;
02/03/2016 12:43:50;50,0222;
02/03/2016 12:44:00;50,0128;
02/03/2016 12:44:10;50,0245;
02/03/2016 12:44:20;50,0259;
02/03/2016 12:44:30;50,0251;
02/03/2016 12:44:40;50,0177;
02/03/2016 12:44:50;50,025;
02/03/2016 12:45:00;50,0321;
02/03/2016 12:45:10;50,0332;
02/03/2016 12:45:20;50,0332;
02/03/2016 12:45:30;50,0335;
02/03/2016 12:45:40;50,0297;
02/03/2016 12:45:50;50,0122;
02/03/2016 12:46:00;50,0298;
02/03/2016 12:46:10;50,0279;
02/03/2016 12:46:20;50,0277;
02/03/2016 12:46:30;50,0153;
02/03/2016 12:46:40;50,0138;
02/03/2016 12:46:50;50,0096;
02/03/2016 12:47:00;50,008;
02/03/2016 12:47:10;50,0089;
02/03/2016 12:47:20;50,0048;
02/03/2016 12:47:30;50,0023;
02/03/2016 12:47:40;50,0045;
02/03/2016 12:47:50;50,0051;
02/03/2016 12:48:00;50,011;
02/03/2016 12:48:10;50,0095;
02/03/2016 12:48:20;50,0089;
02/03/2016 12:48:30;50,0196;
02/03/2016 12:48:40;50,0221;
02/03/2016 12:48:50;50,0069;
02/03/2016 12:49:00;49,9988;
02/03/2016 12:49:10;49,9965;
02/03/2016 12:49:20;49,9983;
02/03/2016 12:49:30;50;
02/03/2016 12:49:40;50,0004;
02/03/2016 12:49:50;50,0067;
02/03/2016 12:50:00;50,0098;
02/03/2016 12:50:10;50,0033;
02/03/2016 12:50:20;49,998;
02/03/2016 12:50:30;49,997;
02/03/2016 12:50:40;49,9999;
02/03/2016 12:50:50;50,0002;
02/03/2016 12:51:00;49,9931;
02/03/2016 12:51:10;49,9844;
02/03/2016 12:51:20;49,9894;
02/03/2016 12:51:30;49,9966;
02/03/2016 12:51:40;49,9914;
02/03/2016 12:51:50;49,9929;
02/03/2016 12:52:00;50,0003;
02/03/2016 12:52:10;50,009;
02/03/2016 12:52:20;50,011;
02/03/2016 12:52:30;50,0087;
02/03/2016 12:52:40;50,0145;
02/03/2016 12:52:50;50,0132;
02/03/2016 12:53:00;50,0102;
02/03/2016 12:53:10;50,0114;
02/03/2016 12:53:20;50,0102;
02/03/2016 12:53:30;50,009;
02/03/2016 12:53:40;50,0071;
02/03/2016 12:53:50;50,0121;
02/03/2016 12:54:00;50,0151;
02/03/2016 12:54:10;50,0128;
02/03/2016 12:54:20;50,0091;
02/03/2016 12:54:30;49,9998;
02/03/2016 12:54:40;50,0014;
02/03/2016 12:54:50;50,0103;
02/03/2016 12:55:00;50,0103;
02/03/2016 12:55:10;50,0118;
02/03/2016 12:55:20;50,019;
02/03/2016 12:55:30;50,0142;
02/03/2016 12:55:40;50,0092;
02/03/2016 12:55:50;50,0144;
02/03/2016 12:56:00;50,013;
02/03/2016 12:56:10;50,0147;
02/03/2016 12:56:20;50,0227;
02/03/2016 12:56:30;50,0205;
02/03/2016 12:56:40;50,0288;
02/03/2016 12:56:50;50,0318;
02/03/2016 12:57:00;50,0259;
02/03/2016 12:57:10;50,0284;
02/03/2016 12:57:20;50,028;
02/03/2016 12:57:30;50,0263;
02/03/2016 12:57:40;50,0327;
02/03/2016 12:57:50;50,0279;
02/03/2016 12:58:00;50,0257;
02/03/2016 12:58:10;50,0256;
02/03/2016 12:58:20;50,0163;
02/03/2016 12:58:30;50,0082;
02/03/2016 12:58:40;50,0016;
02/03/2016 12:58:50;50,0149;
02/03/2016 12:59:00;50,0231;
02/03/2016 12:59:10;50,0317;
02/03/2016 12:59:20;50,0232;
02/03/2016 12:59:30;50,0228;
02/03/2016 12:59:40;50,028;
02/03/2016 12:59:50;50,0251;
02/03/2016 13:00:00;50,0054;
02/03/2016 13:00:10;49,9974;
02/03/2016 13:00:20;49,9933;
02/03/2016 13:00:30;49,989;
02/03/2016 13:00:40;49,9774;
02/03/2016 13:00:50;49,9714;
02/03/2016 13:01:00;49,9661;
02/03/2016 13:01:10;49,9669;
02/03/2016 13:01:20;49,9678;
02/03/2016 13:01:30;49,9818;
02/03/2016 13:01:40;49,9824;
02/03/2016 13:01:50;49,9778;
02/03/2016 13:02:00;49,9792;
02/03/2016 13:02:10;49,9762;
02/03/2016 13:02:20;49,9783;
02/03/2016 13:02:30;49,9746;
02/03/2016 13:02:40;49,968;
02/03/2016 13:02:50;49,9693;
02/03/2016 13:03:00;49,9732;
02/03/2016 13:03:10;49,9646;
02/03/2016 13:03:20;49,9665;
02/03/2016 13:03:30;49,9701;
02/03/2016 13:03:40;49,9678;
02/03/2016 13:03:50;49,9668;
02/03/2016 13:04:00;49,9657;
02/03/2016 13:04:10;49,9679;
02/03/2016 13:04:20;49,9621;
02/03/2016 13:04:30;49,9565;
02/03/2016 13:04:40;49,9503;
02/03/2016 13:04:50;49,9496;
02/03/2016 13:05:00;49,9634;
02/03/2016 13:05:10;49,9674;
02/03/2016 13:05:20;49,9597;
02/03/2016 13:05:30;49,9607;
02/03/2016 13:05:40;49,9682;
02/03/2016 13:05:50;49,9742;
02/03/2016 13:06:00;49,9722;
02/03/2016 13:06:10;49,9713;
02/03/2016 13:06:20;49,9755;
02/03/2016 13:06:30;49,9589;
02/03/2016 13:06:40;49,9505;
02/03/2016 13:06:50;49,9606;
02/03/2016 13:07:00;49,9659;
02/03/2016 13:07:10;49,9682;
02/03/2016 13:07:20;49,9737;
02/03/2016 13:07:30;49,9734;
02/03/2016 13:07:40;49,9693;
02/03/2016 13:07:50;49,9677;
02/03/2016 13:08:00;49,9807;
02/03/2016 13:08:10;49,9849;
02/03/2016 13:08:20;49,9871;
02/03/2016 13:08:30;49,9948;
02/03/2016 13:08:40;49,9978;
02/03/2016 13:08:50;50,008;
02/03/2016 13:09:00;50,0002;
02/03/2016 13:09:10;49,9839;
02/03/2016 13:09:20;49,9798;
02/03/2016 13:09:30;49,9716;
02/03/2016 13:09:40;49,9825;
02/03/2016 13:09:50;49,9803;
02/03/2016 13:10:00;49,9769;
02/03/2016 13:10:10;49,9795;
02/03/2016 13:10:20;49,9764;
02/03/2016 13:10:30;49,9775;
02/03/2016 13:10:40;49,9891;
02/03/2016 13:10:50;49,9885;
02/03/2016 13:11:00;49,9899;
02/03/2016 13:11:10;49,9845;
02/03/2016 13:11:20;49,9836;
02/03/2016 13:11:30;49,9932;
02/03/2016 13:11:40;49,9966;
02/03/2016 13:11:50;49,9856;
02/03/2016 13:12:00;49,9945;
02/03/2016 13:12:10;50,0093;
02/03/2016 13:12:20;50,0008;
